label_id	source	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	n_pixels	annotationColor
1.0	Nucleolus	10.32	12.14	6.35	9.34	11.17	5.31	11.42	13.44	7.09	563560.0	34-66-124-255
